id_cliente;id_pedido;id_motivo_devolucao;quantidade;dt_devolucao
84601;270377;4;3;05/11/2024
36517;152132;5;3;11/11/2024
18897;88225;3;5;15/01/2024
184658;26531;1;4;27/09/2024
149555;46761;8;5;06/05/2024
86569;19489;7;1;22/08/2024
161846;313346;3;2;13/03/2024
36742;137766;4;2;12/11/2024
157887;177792;2;5;13/08/2024
89874;34461;8;1;05/04/2024
83739;65234;4;2;23/03/2024
187568;168024;7;4;16/02/2024
56660;179907;1;1;16/05/2024
90079;315931;9;1;14/02/2024
51733;302795;7;1;24/08/2024
181504;174466;4;4;08/10/2024
189853;35418;2;3;01/01/2024
109310;281698;4;1;11/06/2024
124434;54074;1;5;20/04/2024
39243;67196;7;2;28/08/2024
131302;336493;6;2;06/02/2024
79071;255996;4;1;14/01/2024
91454;277861;1;5;28/02/2024
169477;266061;4;4;22/01/2024
159600;77297;4;3;13/04/2024
163978;219889;7;4;21/02/2024
1378;135293;2;3;18/01/2024
68972;140935;8;1;06/09/2024
17398;201464;1;4;05/06/2024
140263;253252;4;5;28/10/2024
38238;283167;2;2;13/11/2024
75827;313137;5;3;27/07/2024
20365;142737;1;3;17/06/2024
170719;79287;6;3;10/01/2024
55949;62180;8;4;29/10/2024
76604;275685;1;5;04/10/2024
128550;273194;5;4;14/08/2024
15588;186966;8;4;22/04/2024
140891;297713;8;2;12/11/2024
146537;176358;2;2;10/09/2024
77291;269935;3;1;11/02/2024
127258;181483;1;3;07/09/2024
110013;121838;8;3;11/04/2024
48444;231739;6;3;27/02/2024
21203;109162;2;4;29/05/2024
162581;270338;8;2;30/06/2024
145363;284352;2;3;13/07/2024
1734;346522;9;4;12/05/2024
165351;226956;8;2;07/04/2024
151696;72128;7;3;09/07/2024
87752;16497;8;2;03/08/2024
191919;15476;7;4;10/10/2024
132345;155837;9;5;12/11/2024
128785;217904;4;3;03/07/2024
55001;71463;8;3;10/01/2024
144074;100333;9;5;15/05/2024
47445;280161;6;2;12/04/2024
34254;285134;4;1;29/01/2024
78179;144967;2;4;02/10/2024
133555;62988;6;4;13/05/2024
148613;140804;8;1;15/05/2024
177139;112620;9;1;03/09/2024
7110;8695;1;3;19/03/2024
70025;80736;3;3;09/09/2024
67249;137588;3;3;01/04/2024
92489;74227;8;1;25/04/2024
103097;134320;6;2;02/08/2024
23160;188388;3;1;07/03/2024
69623;171618;6;4;21/01/2024
134573;101080;1;1;21/09/2024
69991;113123;1;3;06/02/2024
109338;72906;6;1;02/09/2024
42117;109360;8;4;05/06/2024
171757;23622;2;1;10/03/2024
59238;318701;5;1;10/03/2024
7659;140423;4;1;31/08/2024
111053;34275;4;1;23/02/2024
61223;155103;7;5;30/09/2024
125056;148353;5;1;13/10/2024
180406;21878;4;5;10/04/2024
117067;247485;6;1;27/04/2024
60142;244561;5;5;27/05/2024
162033;69350;6;2;19/04/2024
161840;16851;6;2;29/03/2024
145250;308393;3;3;20/02/2024
22656;65684;8;4;07/11/2024
5026;91629;4;1;16/10/2024
32412;147609;6;4;06/03/2024
62917;260894;9;4;15/09/2024
87107;117370;5;3;26/06/2024
148877;310650;8;5;25/04/2024
164243;274401;3;5;17/01/2024
122666;314236;5;3;12/03/2024
104610;98444;4;5;13/04/2024
57962;114668;1;3;04/01/2024
140335;272428;4;4;06/01/2024
51650;8053;9;3;03/04/2024
173888;203012;6;5;07/08/2024
4150;134562;6;5;12/10/2024
35620;163678;5;3;07/04/2024
15947;316576;1;5;29/01/2024
42062;68167;5;1;03/03/2024
169409;103283;4;5;07/09/2024
102735;174428;9;2;06/07/2024
119772;301338;1;1;28/05/2024
109222;17948;1;4;10/05/2024
101334;139611;3;4;12/05/2024
55652;280914;4;4;01/09/2024
38101;113807;7;5;21/01/2024
170314;81720;6;2;05/08/2024
29745;284171;6;3;02/09/2024
114374;125790;7;4;13/09/2024
42421;301305;9;2;19/06/2024
176013;96015;5;4;25/01/2024
136840;330260;3;2;25/05/2024
72078;139244;6;2;07/09/2024
52307;94091;7;4;14/03/2024
24758;317566;4;1;27/06/2024
1066;187422;1;4;08/11/2024
113813;304689;9;3;10/01/2024
50176;187403;8;3;06/10/2024
185488;240955;9;2;02/03/2024
40365;328016;8;1;04/08/2024
36955;93354;8;4;15/07/2024
96459;238706;1;2;03/11/2024
62599;183482;5;3;02/04/2024
98515;98291;5;3;13/04/2024
88162;150377;7;5;20/06/2024
178919;58061;5;3;29/01/2024
39378;275096;4;3;01/08/2024
66609;178296;2;5;02/08/2024
121532;52375;5;2;22/02/2024
50218;286363;9;2;23/02/2024
43295;313916;6;2;23/06/2024
82914;22293;1;4;22/09/2024
124992;163386;8;4;01/08/2024
150300;6037;1;2;08/08/2024
8066;103101;6;1;18/08/2024
80323;203042;4;5;07/03/2024
161437;319960;6;1;30/09/2024
13543;239978;2;4;07/09/2024
62117;58637;6;5;16/02/2024
35536;161254;8;1;30/08/2024
164690;321854;1;4;12/10/2024
50441;275967;6;4;21/08/2024
72876;277407;5;3;29/02/2024
40676;1095;4;2;18/05/2024
2997;279531;2;3;19/01/2024
36922;123319;7;1;11/02/2024
140358;305774;7;5;12/07/2024
194385;223260;7;4;27/07/2024
129496;132621;9;2;10/05/2024
168521;314727;3;3;16/01/2024
149683;247516;8;5;29/10/2024
59116;280997;1;3;02/05/2024
95076;239175;4;4;26/10/2024
2357;188428;7;1;26/01/2024
12523;85314;8;1;14/07/2024
133376;151074;7;5;27/06/2024
30010;69196;1;3;16/04/2024
103637;15544;2;3;04/03/2024
21176;52856;3;2;10/05/2024
3521;217406;6;2;06/11/2024
74297;99714;8;1;08/07/2024
183651;270716;2;5;22/06/2024
148368;328020;9;2;10/09/2024
2638;34334;2;2;04/08/2024
1981;1649;7;4;05/05/2024
80670;242759;5;5;12/08/2024
12989;202581;7;5;06/07/2024
173803;128586;4;3;04/11/2024
114333;248764;8;5;13/09/2024
100286;8331;2;1;15/08/2024
112930;134072;8;3;12/09/2024
112660;142835;5;4;03/03/2024
27460;3530;8;5;25/09/2024
37983;160858;3;5;16/02/2024
92830;347282;7;2;25/08/2024
68553;310091;2;3;21/05/2024
45127;169623;1;3;11/11/2024
9675;218670;2;4;17/08/2024
72382;341177;6;2;04/03/2024
115110;141260;9;2;09/09/2024
159329;169829;9;1;07/07/2024
160847;103087;8;2;25/07/2024
125285;67333;7;5;03/11/2024
155423;191918;3;1;23/01/2024
100531;108982;1;1;01/08/2024
122750;149916;8;4;29/08/2024
64185;336747;3;5;22/10/2024
46287;177303;9;1;11/03/2024
145530;228373;1;5;20/09/2024
69690;1117;4;1;28/03/2024
115618;109704;1;1;22/02/2024
135986;287245;7;5;25/08/2024
15658;330975;6;5;10/04/2024
183998;115730;5;2;10/02/2024
4312;200083;2;2;12/03/2024
10137;116249;8;2;24/05/2024
4443;300458;3;4;24/05/2024
148993;146615;4;2;08/01/2024
159597;167128;7;3;10/10/2024
48500;17159;7;1;29/07/2024
97777;328900;1;2;08/11/2024
131966;91313;8;1;02/09/2024
153931;79232;6;5;02/05/2024
71327;163987;4;4;12/05/2024
157492;263168;1;3;07/04/2024
190696;298745;4;4;02/03/2024
152744;306707;5;2;07/05/2024
180970;35354;5;3;27/04/2024
23085;55422;5;2;23/05/2024
42268;338742;7;2;09/06/2024
19932;348761;5;1;19/10/2024
160015;212434;2;2;09/07/2024
68135;81149;3;1;08/05/2024
72088;153944;3;5;06/02/2024
122505;45591;8;1;23/05/2024
76052;251648;6;2;24/03/2024
175390;311698;7;4;23/05/2024
115366;315842;6;2;06/11/2024
152297;123427;5;3;16/09/2024
156863;91035;8;4;12/11/2024
131981;7807;3;4;13/10/2024
170110;239732;4;2;08/05/2024
172923;211780;7;1;20/08/2024
36800;162779;2;3;27/02/2024
137735;331803;8;4;06/08/2024
127766;179788;6;2;19/08/2024
97898;306659;8;5;02/07/2024
115149;342302;4;1;24/10/2024
113905;27020;8;4;06/10/2024
102146;42824;1;3;14/08/2024
64915;148117;6;1;28/04/2024
174193;166277;4;1;19/04/2024
117060;267068;9;4;09/05/2024
107502;174309;5;3;29/07/2024
33129;28766;3;4;19/08/2024
27682;281986;1;1;02/11/2024
11497;99284;7;2;28/08/2024
123283;296424;7;2;23/04/2024
39319;254877;5;5;26/07/2024
144654;307720;8;1;28/10/2024
190610;46625;5;2;08/02/2024
24501;192848;8;3;01/06/2024
102398;307988;1;1;04/11/2024
62235;104494;7;3;07/10/2024
189456;124188;3;2;19/06/2024
113873;259624;9;2;16/07/2024
104886;92226;1;1;24/10/2024
60764;7873;3;3;10/01/2024
111521;279970;5;1;30/03/2024
119392;208703;2;4;05/11/2024
104996;175550;5;3;10/07/2024
84806;27484;7;4;10/03/2024
61527;106220;8;2;01/11/2024
21604;274095;7;4;19/02/2024
116040;189430;5;1;07/08/2024
154603;62014;5;3;16/06/2024
63109;122479;4;5;27/02/2024
141284;237285;3;3;18/03/2024
173909;308098;6;2;03/07/2024
147990;310613;7;3;03/11/2024
101214;171302;9;4;31/07/2024
71633;178746;2;1;30/10/2024
40477;295813;2;2;29/10/2024
13818;120392;3;3;15/05/2024
130744;249425;2;2;27/08/2024
153672;216098;5;3;30/07/2024
101004;61759;3;5;25/07/2024
92283;197671;2;4;02/01/2024
134610;77789;1;3;04/03/2024
38774;253734;8;2;08/04/2024
96457;137266;8;2;03/03/2024
166352;2131;7;3;03/08/2024
146636;241690;9;2;03/09/2024
3051;254178;2;5;04/07/2024
114402;154741;2;5;14/04/2024
29321;124168;9;2;05/04/2024
183085;92320;3;2;04/11/2024
170797;243213;4;5;18/01/2024
7906;246114;5;3;28/08/2024
4566;135870;7;3;25/10/2024
130201;186136;7;4;19/02/2024
23640;260218;3;3;23/10/2024
44082;157416;4;2;04/04/2024
84503;277942;4;2;13/05/2024
69905;44771;1;1;04/10/2024
1507;76095;4;5;15/03/2024
153041;61199;6;5;14/08/2024
149572;151340;8;2;21/08/2024
180099;276809;5;4;23/05/2024
106646;55681;2;1;14/08/2024
102567;327764;4;3;04/01/2024
127729;187895;5;3;02/09/2024
60427;99751;6;5;19/05/2024
151603;210081;9;1;27/03/2024
9654;142085;8;1;14/05/2024
39778;22589;5;2;06/08/2024
26822;349369;8;4;25/04/2024
116258;66801;1;2;20/04/2024
159932;72014;3;4;24/05/2024
153484;65014;4;2;13/10/2024
107417;202401;7;4;02/04/2024
132946;279086;6;1;24/05/2024
173351;224680;9;3;01/02/2024
102728;114416;7;3;12/10/2024
63715;25306;8;1;07/05/2024
518;24663;2;2;11/06/2024
81828;330515;4;1;25/06/2024
54146;317953;2;5;24/07/2024
118136;223943;5;1;24/06/2024
33171;64371;7;2;11/11/2024
151005;112614;2;1;02/09/2024
98703;214763;9;4;27/08/2024
2826;134064;5;4;28/04/2024
168889;67206;7;1;28/08/2024
64912;309890;5;3;18/03/2024
105709;128065;5;2;04/01/2024
114516;258600;2;2;18/07/2024
181372;45269;8;5;25/04/2024
53641;19298;7;5;04/09/2024
100883;197016;5;3;01/03/2024
161890;98311;3;4;19/09/2024
130387;3755;8;5;27/02/2024
27638;198968;2;5;17/07/2024
176111;144270;7;2;11/04/2024
160408;10631;5;4;21/03/2024
102204;297538;7;3;15/08/2024
177794;178209;4;5;14/09/2024
176469;116291;6;3;30/05/2024
47343;36361;6;4;10/03/2024
77139;93625;4;2;03/08/2024
133693;105908;6;2;12/07/2024
2539;253383;4;1;07/11/2024
49464;73525;9;5;04/03/2024
74516;263443;4;1;03/01/2024
134250;70343;5;4;15/04/2024
190761;24705;1;1;15/01/2024
161998;55395;1;4;14/06/2024
96593;202325;9;4;01/04/2024
16576;174934;3;4;07/01/2024
134132;96959;5;1;03/09/2024
27888;24845;4;5;01/06/2024
1602;282535;4;4;26/01/2024
40639;306983;2;1;28/08/2024
33259;342335;2;1;14/11/2024
57415;289392;6;2;27/05/2024
95372;328242;6;2;18/06/2024
75731;102742;4;3;13/03/2024
133501;12594;8;1;27/01/2024
73897;295611;4;2;28/07/2024
62261;255542;9;1;20/06/2024
43713;186341;9;1;13/08/2024
114568;140986;5;2;18/01/2024
142916;124198;9;4;11/09/2024
82665;207891;2;5;13/05/2024
152679;93853;2;2;05/08/2024
28381;311741;9;1;24/01/2024
43742;211463;8;1;08/04/2024
29415;280589;8;2;14/04/2024
47398;167842;9;2;24/09/2024
182245;165180;7;1;10/10/2024
162972;91285;8;3;01/06/2024
190883;60946;6;4;27/10/2024
181543;112613;5;4;29/01/2024
31483;212635;7;2;19/07/2024
126358;156808;6;4;10/09/2024
84875;134968;7;5;21/04/2024
48395;135276;5;5;15/09/2024
132256;107424;2;4;14/10/2024
164306;91457;3;2;21/06/2024
151496;211658;4;2;28/09/2024
175247;182619;8;5;15/04/2024
121289;75583;4;3;21/04/2024
58680;242212;5;5;12/10/2024
69438;43622;4;5;02/11/2024
17165;22204;8;3;18/10/2024
187759;1949;8;3;12/04/2024
153786;141406;9;5;04/03/2024
156174;300928;9;2;23/03/2024
140147;321226;9;5;25/08/2024
29645;290487;4;4;01/09/2024
111281;96712;8;2;21/09/2024
160128;165077;2;4;08/07/2024
54120;271129;5;1;23/09/2024
45112;212185;4;1;06/09/2024
66623;316895;8;5;01/05/2024
185183;252570;8;4;17/01/2024
14307;290529;9;3;27/07/2024
149460;303111;4;5;11/03/2024
37207;256952;6;5;16/02/2024
175449;328555;4;4;04/02/2024
140117;318662;1;1;15/11/2024
8154;263355;7;1;06/01/2024
13227;237951;5;3;26/04/2024
93257;206120;1;4;17/05/2024
28815;54247;7;4;05/04/2024
44963;4375;2;4;13/04/2024
23483;210013;2;5;19/10/2024
117838;67625;6;1;28/10/2024
62069;212326;6;1;11/09/2024
183229;78061;6;2;15/04/2024
40743;213549;7;5;06/09/2024
193850;33947;2;3;28/06/2024
32913;258500;4;1;07/09/2024
3761;295051;6;3;03/04/2024
145820;343534;2;2;22/02/2024
30;53296;3;5;17/01/2024
120932;109147;4;4;13/09/2024
160031;275299;9;2;24/09/2024
121887;329788;8;1;25/05/2024
140400;97803;8;2;30/04/2024
74702;41722;9;2;04/06/2024
164717;343849;2;5;12/09/2024
92405;149898;9;2;03/07/2024
4351;194164;7;1;09/05/2024
15371;442;3;2;22/10/2024
55376;76128;3;2;04/11/2024
112312;6992;8;2;27/04/2024
38032;167928;8;3;05/07/2024
81868;330636;7;3;17/10/2024
155349;160948;1;5;05/02/2024
139504;180623;8;2;10/02/2024
105435;185921;3;3;12/10/2024
96877;68131;6;5;03/05/2024
185637;85143;6;1;28/04/2024
111413;176522;6;5;06/02/2024
136751;295228;1;3;13/06/2024
30052;79829;8;5;21/06/2024
180713;144377;5;1;04/08/2024
173261;134308;3;4;28/05/2024
170998;10489;7;3;02/01/2024
51402;165306;2;3;11/08/2024
45858;345289;9;2;09/07/2024
10591;277739;9;2;24/10/2024
177481;302183;6;2;24/05/2024
78630;207272;3;1;28/08/2024
127444;308763;9;5;12/05/2024
77417;248573;5;2;11/11/2024
85015;119525;6;3;12/09/2024
59736;252322;5;1;30/06/2024
99033;164982;1;2;20/03/2024
3353;194672;5;4;02/01/2024
19719;157170;7;4;02/03/2024
52878;112476;7;1;25/09/2024
127741;170470;9;4;04/02/2024
130666;226920;2;3;17/07/2024
103873;319722;5;4;03/07/2024
129439;111064;6;5;12/11/2024
59824;116225;9;1;07/02/2024
131935;25247;9;2;04/05/2024
14121;37907;7;4;12/07/2024
182021;16240;9;5;26/07/2024
148074;225347;4;3;21/04/2024
114137;162800;9;4;07/04/2024
82903;27322;4;4;03/11/2024
97206;65968;7;3;17/02/2024
2116;251583;8;2;22/01/2024
129294;59785;7;2;02/11/2024
155096;234960;4;5;17/03/2024
103361;242720;4;5;22/02/2024
12187;56447;8;5;04/09/2024
42689;48793;7;4;22/02/2024
14036;236716;5;4;19/10/2024
124000;29680;7;5;03/02/2024
69642;86151;2;3;25/03/2024
120203;319557;2;5;13/04/2024
73466;68190;8;5;05/01/2024
117729;191319;9;1;01/09/2024
142608;195026;7;1;22/06/2024
31602;11643;9;5;03/04/2024
166918;310121;7;2;27/02/2024
142068;280774;5;3;03/07/2024
133814;164577;9;3;22/04/2024
14447;114216;5;4;17/07/2024
80076;155374;2;1;15/03/2024
114626;146255;3;5;22/05/2024
114070;290424;2;5;01/07/2024
179368;139071;5;1;26/08/2024
92416;233345;3;2;21/07/2024
106411;17097;1;2;03/11/2024
13139;324471;1;1;09/02/2024
162548;307947;3;3;24/06/2024
37892;241438;8;5;06/04/2024
132063;311536;8;4;08/08/2024
22643;48986;3;5;15/10/2024
29130;238325;4;1;06/01/2024
61156;342824;9;1;30/10/2024
113588;330043;2;2;15/04/2024
92832;194550;3;4;18/07/2024
2911;44081;3;5;13/03/2024
184765;107533;9;1;06/08/2024
92385;115398;9;2;02/03/2024
178270;152590;3;4;12/09/2024
117049;105604;5;3;06/11/2024
24647;197858;3;1;27/10/2024
31754;282096;1;4;02/10/2024
75318;188360;9;1;23/04/2024
149806;33789;6;3;05/06/2024
46754;66915;2;4;23/10/2024
155193;349176;4;1;21/04/2024
123504;18307;5;3;26/06/2024
133599;81945;2;5;08/09/2024
83197;21916;1;5;02/08/2024
127381;65969;7;1;06/07/2024
60142;233266;5;3;19/08/2024
179329;163531;4;2;06/04/2024
144531;168969;8;3;13/11/2024
102396;130293;6;3;21/10/2024
81780;165757;8;2;18/01/2024
59373;183372;8;2;20/06/2024
48197;294157;3;4;17/04/2024
160543;349208;9;1;08/09/2024
33698;234990;6;5;08/08/2024
15369;191657;6;3;15/03/2024
169911;131405;9;5;09/02/2024
8491;141440;4;2;28/09/2024
89795;271321;4;5;22/10/2024
133688;131618;3;4;17/01/2024
173885;118384;1;5;10/02/2024
128203;100376;7;3;10/05/2024
82258;280844;2;2;12/10/2024
15518;34243;3;5;02/03/2024
125434;96967;1;1;11/06/2024
81094;132792;4;4;28/01/2024
78073;219897;2;5;04/11/2024
78950;14932;6;5;22/06/2024
20084;2693;9;2;12/09/2024
125689;194945;9;1;25/10/2024
164695;335085;5;1;28/10/2024
36657;34606;3;1;20/03/2024
121963;97440;7;4;19/06/2024
53073;68911;7;2;28/04/2024
138191;269456;7;5;11/07/2024
26192;255634;7;2;05/10/2024
111130;342561;7;3;19/06/2024
160739;101481;9;4;08/10/2024
86629;259192;2;1;20/08/2024
63906;290004;8;5;11/08/2024
55231;12904;6;1;16/04/2024
102258;170629;2;2;28/06/2024
89098;342561;4;1;29/05/2024
23364;210001;3;2;15/06/2024
50593;115222;8;5;04/07/2024
108803;202396;1;5;08/06/2024
24050;343321;5;3;17/06/2024
145828;334716;8;2;20/04/2024
160812;116691;7;5;23/01/2024
103405;260153;7;1;01/01/2024
122222;226498;6;3;08/10/2024
20559;279179;4;1;28/07/2024
187984;64319;4;5;01/03/2024
145200;155574;6;3;08/04/2024
77584;141696;8;4;20/03/2024
171626;3655;6;4;06/06/2024
180214;208778;9;1;17/02/2024
45267;48870;5;1;08/09/2024
71908;208434;7;5;20/10/2024
159155;283601;5;3;15/08/2024
126851;156685;1;1;11/02/2024
3819;236196;4;4;16/02/2024
158354;311808;9;4;06/08/2024
142488;246893;8;1;31/01/2024
84947;149310;3;4;12/07/2024
160086;273293;7;4;20/02/2024
85497;253859;4;5;07/07/2024
135296;49622;4;5;14/11/2024
26124;155429;1;2;06/11/2024
65201;157134;6;2;05/11/2024
130755;14632;6;1;03/06/2024
189917;241893;1;4;19/01/2024
1251;312609;6;2;17/05/2024
86965;158699;5;2;29/09/2024
9217;97079;1;4;11/03/2024
62959;243073;7;4;31/03/2024
192670;35996;9;4;27/01/2024
17674;74341;9;4;24/06/2024
48964;91298;1;4;23/06/2024
89611;89112;5;2;17/04/2024
167230;284849;3;4;07/03/2024
309;159067;1;5;02/01/2024
6231;77725;1;1;21/07/2024
88087;332376;5;4;17/05/2024
178766;122347;8;2;17/03/2024
173086;211553;8;5;15/06/2024
182528;57608;8;4;15/05/2024
178859;180581;4;5;02/10/2024
63679;95778;2;3;11/02/2024
123392;100233;6;3;02/08/2024
41486;215468;5;2;17/04/2024
32855;36530;2;4;01/01/2024
130434;152514;2;4;26/01/2024
160204;248218;2;1;25/09/2024
23561;36049;4;1;02/11/2024
69537;85619;2;4;09/05/2024
149756;38976;8;1;10/08/2024
12512;240405;4;3;10/01/2024
187465;104749;1;5;26/09/2024
165169;205001;5;3;22/07/2024
55928;248683;1;3;23/09/2024
904;196011;3;3;04/01/2024
135446;312709;8;3;07/03/2024
121765;213400;6;3;05/10/2024
104783;294165;5;4;21/08/2024
149416;109340;8;4;11/07/2024
97350;275734;9;4;16/04/2024
39299;45463;2;5;25/09/2024
165121;106710;4;5;22/03/2024
5383;47117;8;1;10/07/2024
121124;7876;3;3;01/08/2024
193456;182734;7;4;18/08/2024
94589;112149;8;2;27/10/2024
38279;342163;7;5;19/04/2024
156200;233106;8;2;28/04/2024
80740;238853;2;1;28/09/2024
48452;188686;1;4;15/07/2024
190869;230011;5;4;23/02/2024
52690;44714;2;2;08/03/2024
184631;120166;2;3;22/02/2024
101179;323280;3;1;01/10/2024
13864;197508;7;3;02/02/2024
68561;40952;5;2;07/08/2024
13964;122059;9;5;28/07/2024
85552;132569;2;1;16/07/2024
190324;60654;5;5;21/01/2024
61178;201326;6;2;09/05/2024
91747;268747;5;2;12/04/2024
14325;163047;4;3;27/05/2024
141474;22983;9;3;29/07/2024
89302;203891;4;1;13/05/2024
144298;256368;6;4;30/09/2024
100339;139703;3;2;21/05/2024
181575;313957;8;3;11/07/2024
126151;45474;9;1;30/07/2024
62524;92883;9;5;29/01/2024
48015;272479;2;4;11/08/2024
115840;106356;3;4;13/10/2024
63253;172994;6;2;18/05/2024
17666;185708;6;1;22/10/2024
103124;177596;9;2;11/07/2024
61011;240176;3;1;16/08/2024
157030;167204;5;4;19/03/2024
103313;76411;3;1;25/03/2024
130179;304459;3;1;22/09/2024
133320;165557;3;3;24/02/2024
194485;211528;8;2;21/02/2024
10509;674;4;3;09/08/2024
43890;322784;8;4;17/08/2024
193734;98296;4;3;27/05/2024
179202;108048;1;5;10/02/2024
146750;1645;7;3;16/05/2024
125471;125632;9;2;02/03/2024
8791;42255;4;2;19/02/2024
65414;249765;9;5;07/05/2024
118394;75849;9;4;06/05/2024
82259;199861;4;1;03/06/2024
170889;34853;3;5;12/03/2024
140338;44748;5;2;24/03/2024
62929;292523;5;5;30/03/2024
103429;212006;9;2;09/06/2024
102464;281801;7;4;09/01/2024
20103;130006;4;3;20/05/2024
192207;338997;4;2;30/05/2024
99601;271657;4;2;03/02/2024
134168;344158;6;3;30/05/2024
143329;340496;2;5;06/10/2024
181378;288330;4;2;13/07/2024
179546;319055;3;2;18/08/2024
146823;155309;1;2;04/08/2024
57252;16080;7;5;06/05/2024
160200;121536;8;5;10/04/2024
162196;147096;3;5;07/11/2024
46650;299500;1;5;06/08/2024
61003;202125;8;1;22/04/2024
100112;152201;2;1;05/05/2024
29479;141309;7;3;21/04/2024
56389;118441;2;3;21/06/2024
39582;146951;1;5;11/05/2024
20253;336776;4;5;16/06/2024
30238;334952;3;1;15/02/2024
29581;249887;5;5;16/10/2024
81805;299998;1;1;19/08/2024
181995;11421;9;5;15/11/2024
77325;175962;9;1;15/08/2024
130555;194570;2;5;13/05/2024
114287;133122;4;2;08/09/2024
191327;299254;9;5;29/08/2024
132944;145776;2;4;05/03/2024
52113;309868;2;1;14/01/2024
175293;136031;7;4;02/04/2024
55101;345156;7;3;30/09/2024
161932;132264;8;1;26/03/2024
86640;328488;3;5;27/09/2024
116268;266631;4;3;05/09/2024
153006;123626;7;3;14/06/2024
25051;102217;1;4;04/08/2024
185209;133100;9;2;08/02/2024
131515;61964;5;1;29/01/2024
72823;321131;3;3;13/11/2024
24421;277686;9;1;18/07/2024
17419;284020;2;4;17/08/2024
39105;336250;8;5;05/09/2024
113078;165729;3;1;22/05/2024
24007;210980;5;3;02/08/2024
156313;118990;1;2;14/09/2024
171127;166647;6;4;25/08/2024
106125;246984;1;5;29/05/2024
27765;56910;3;4;01/11/2024
174516;66365;7;5;22/07/2024
50672;252282;7;4;09/09/2024
63537;68074;7;4;01/06/2024
147009;35837;6;4;08/10/2024
77132;90168;2;3;27/02/2024
131807;135263;8;1;31/05/2024
118329;87266;2;4;30/09/2024
54850;211646;6;3;04/05/2024
104305;268918;4;5;27/03/2024
91022;245507;4;1;28/08/2024
24080;39081;7;4;23/02/2024
117628;83986;8;2;28/08/2024
18221;53484;6;3;17/08/2024
96004;223270;2;1;13/01/2024
79031;69004;4;4;27/04/2024
69095;197675;4;3;27/08/2024
16716;179892;3;1;30/09/2024
58329;288743;4;2;09/06/2024
141374;44804;5;1;27/01/2024
190159;260352;9;3;26/07/2024
131208;60220;5;3;28/06/2024
93268;215683;4;5;01/05/2024
188744;34104;3;4;29/04/2024
1553;101543;4;4;09/03/2024
151100;60379;5;1;01/01/2024
158150;156967;3;5;14/07/2024
170101;162673;3;4;27/09/2024
171531;290066;3;5;25/01/2024
94180;197957;5;4;24/01/2024
168120;327193;4;4;26/05/2024
188875;33699;5;3;05/10/2024
183915;159463;1;4;26/07/2024
101350;2849;8;4;22/10/2024
168448;283782;1;2;04/06/2024
154068;35904;9;4;13/09/2024
142597;74343;1;4;27/10/2024
144750;98561;1;1;15/05/2024
24085;244023;8;4;03/05/2024
12739;126430;4;2;23/06/2024
8996;263962;4;4;06/01/2024
185997;44742;6;4;25/02/2024
112000;125207;5;5;14/06/2024
89293;116626;7;2;12/05/2024
179497;339496;4;2;30/01/2024
160834;73183;8;2;27/10/2024
66474;161666;1;3;23/07/2024
39094;194459;2;5;02/02/2024
41583;295299;6;2;03/10/2024
54108;242283;6;1;04/04/2024
156755;184023;2;2;03/01/2024
30752;21901;1;5;25/03/2024
90810;133994;5;4;12/09/2024
57637;305929;5;4;20/07/2024
137165;170156;1;2;22/07/2024
188636;324052;8;5;21/07/2024
45195;106840;9;4;03/03/2024
142394;236481;6;4;14/05/2024
150037;327203;2;4;08/01/2024
193574;193429;9;2;17/06/2024
129457;3602;1;3;29/07/2024
97784;37839;2;1;02/04/2024
145072;51017;8;4;07/10/2024
58263;236968;3;4;14/06/2024
22754;331762;5;3;09/01/2024
39035;1978;8;1;22/01/2024
38925;6787;5;2;14/05/2024
63470;59492;9;2;15/09/2024
48235;265334;3;3;08/06/2024
17793;50190;6;4;23/01/2024
172499;156077;1;5;04/02/2024
64133;98304;1;5;07/02/2024
103842;272425;6;1;17/05/2024
61757;346883;6;3;19/01/2024
126974;290977;3;3;02/02/2024
59323;262224;2;1;08/01/2024
159939;219499;2;1;22/07/2024
167942;43083;7;1;24/04/2024
140922;236811;7;5;03/08/2024
184528;147881;8;4;27/05/2024
164429;274719;3;3;07/11/2024
36811;331763;3;4;02/06/2024
182979;16853;6;1;13/10/2024
1586;164567;9;2;08/08/2024
151771;122659;6;2;08/06/2024
142991;80551;7;2;19/05/2024
84371;157571;5;5;02/07/2024
30139;223263;4;4;03/07/2024
119892;89337;3;3;06/10/2024
192165;63747;2;3;15/11/2024
31663;110418;7;5;24/08/2024
123176;307986;8;3;03/11/2024
6795;81143;9;2;10/10/2024
45410;309658;5;4;10/08/2024
37682;25363;9;1;29/10/2024
6112;192214;6;1;24/09/2024
119805;249426;3;3;06/05/2024
95288;318983;8;3;09/03/2024
82580;22495;4;2;24/05/2024
175059;285062;6;3;04/02/2024
113638;168657;2;5;28/06/2024
186458;162024;8;2;05/01/2024
140462;274676;3;5;18/09/2024
167695;28850;3;2;04/01/2024
176319;87937;9;4;04/06/2024
15611;293275;9;3;02/05/2024
48462;348640;1;1;09/05/2024
101391;258552;8;2;30/06/2024
125679;268787;9;4;24/09/2024
163240;29039;5;3;06/02/2024
149063;142579;6;1;07/02/2024
100620;246188;5;1;12/06/2024
100586;227702;6;5;10/02/2024
