id_estado;cidade;estado
5;Ponto Novo;BA
5;Porto Seguro;BA
5;Potiragua;BA
5;Prado;BA
5;Presidente Dutra;BA
5;Presidente Janio Quadros;BA
5;Presidente Tancredo Neves;BA
5;Queimadas;BA
5;Quijingue;BA
5;Quixabeira;BA
5;Rafael Jambeiro;BA
5;Remanso;BA
5;Retirolandia;BA
5;Riachao Das Neves;BA
5;Riachao Do Jacuipe;BA
5;Riacho De Santana;BA
5;Ribeira Do Amparo;BA
5;Ribeira Do Pombal;BA
5;Ribeirao Do Largo;BA
5;Rio De Contas;BA
5;Rio Do Antonio;BA
5;Rio Do Pires;BA
5;Rio Real;BA
5;Rodelas;BA
5;Ruy Barbosa;BA
5;Salinas Da Margarida;BA
5;Salvador;BA
5;Santa Barbara;BA
5;Santa Brigida;BA
5;Santa Cruz Cabralia;BA
5;Santa Cruz Da Vitoria;BA
5;Santa Ines;BA
5;Santaluz;BA
5;Santa Luzia;BA
5;Santa Maria Da Vitoria;BA
5;Santana;BA
5;Santanopolis;BA
5;Santa Rita De Cassia;BA
5;Santa Teresinha;BA
5;Santo Amaro;BA
5;Santo Antonio De Jesus;BA
5;Santo Estevao;BA
5;Sao Desiderio;BA
5;Sao Domingos;BA
5;Sao Felix;BA
5;Sao Felix Do Coribe;BA
5;Sao Felipe;BA
5;Sao Francisco Do Conde;BA
5;Sao Gabriel;BA
5;Sao Goncalo Dos Campos;BA
5;Sao Jose Da Vitoria;BA
5;Sao Jose Do Jacuipe;BA
5;Sao Miguel Das Matas;BA
5;Sao Sebastiao Do Passe;BA
5;Sapeacu;BA
5;Satiro Dias;BA
5;Saubara;BA
5;Saude;BA
5;Seabra;BA
5;Sebastiao Laranjeiras;BA
5;Senhor Do Bonfim;BA
5;Serra Do Ramalho;BA
5;Sento Se;BA
5;Serra Dourada;BA
5;Serra Preta;BA
5;Serrinha;BA
5;Serrolandia;BA
5;Simoes Filho;BA
5;Sitio Do Mato;BA
5;Sitio Do Quinto;BA
5;Sobradinho;BA
5;Souto Soares;BA
5;Tabocas Do Brejo Velho;BA
5;Tanhacu;BA
5;Tanque Novo;BA
5;Tanquinho;BA
5;Taperoa;BA
5;Tapiramuta;BA
5;Teixeira De Freitas;BA
5;Teodoro Sampaio;BA
5;Teofilandia;BA
5;Teolandia;BA
5;Terra Nova;BA
5;Tremedal;BA
5;Tucano;BA
5;Uaua;BA
5;Ubaira;BA
5;Ubaitaba;BA
5;Ubata;BA
5;Uibai;BA
5;Umburanas;BA
5;Una;BA
5;Urandi;BA
5;Urucuca;BA
5;Utinga;BA
5;Valenca;BA
5;Valente;BA
5;Varzea Da Roca;BA
5;Varzea Do Poco;BA
5;Varzea Nova;BA
5;Varzedo;BA
5;Vera Cruz;BA
5;Vereda;BA
5;Vitoria Da Conquista;BA
5;Wagner;BA
5;Wanderley;BA
5;Wenceslau Guimaraes;BA
5;Xique Xique;BA
13;Abadia Dos Dourados;MG
13;Abaete;MG
13;Abre Campo;MG
13;Acaiaca;MG
13;Acucena;MG
13;Agua Boa;MG
13;Agua Comprida;MG
13;Aguanil;MG
13;Aguas Formosas;MG
13;Aguas Vermelhas;MG
13;Aimores;MG
13;Aiuruoca;MG
13;Alagoa;MG
13;Albertina;MG
13;Alem Paraiba;MG
13;Alfenas;MG
13;Alfredo Vasconcelos;MG
13;Almenara;MG
13;Alpercata;MG
13;Alpinopolis;MG
13;Alterosa;MG
13;Alto Caparao;MG
13;Alto Rio Doce;MG
13;Alvarenga;MG
13;Alvinopolis;MG
13;Alvorada De Minas;MG
13;Amparo Do Serra;MG
13;Andradas;MG
13;Cachoeira De Pajeu;MG
13;Andrelandia;MG
13;Angelandia;MG
13;Antonio Carlos;MG
13;Antonio Dias;MG
13;Antonio Prado De Minas;MG
13;Aracai;MG
13;Aracitaba;MG
13;Aracuai;MG
13;Araguari;MG
13;Arantina;MG
13;Araponga;MG
13;Arapora;MG
13;Arapua;MG
13;Araujos;MG
13;Araxa;MG
13;Arceburgo;MG
13;Arcos;MG
13;Areado;MG
13;Argirita;MG
13;Aricanduva;MG
13;Arinos;MG
13;Astolfo Dutra;MG
13;Ataleia;MG
13;Augusto De Lima;MG
13;Baependi;MG
13;Baldim;MG
13;Bambui;MG
13;Bandeira;MG
13;Bandeira Do Sul;MG
13;Barao De Cocais;MG
13;Barao De Monte Alto;MG
13;Barbacena;MG
13;Barra Longa;MG
13;Barroso;MG
13;Bela Vista De Minas;MG
13;Belmiro Braga;MG
13;Belo Horizonte;MG
13;Belo Oriente;MG
13;Belo Vale;MG
13;Berilo;MG
13;Bertopolis;MG
13;Berizal;MG
13;Betim;MG
13;Bias Fortes;MG
13;Bicas;MG
13;Biquinhas;MG
13;Boa Esperanca;MG
13;Bocaina De Minas;MG
13;Bocaiuva;MG
13;Bom Despacho;MG
13;Bom Jardim De Minas;MG
13;Bom Jesus Da Penha;MG
13;Bom Jesus Do Amparo;MG
13;Bom Jesus Do Galho;MG
13;Bom Repouso;MG
13;Bom Sucesso;MG
13;Bonfim;MG
13;Bonfinopolis De Minas;MG
13;Bonito De Minas;MG
13;Borda Da Mata;MG
13;Botelhos;MG
13;Botumirim;MG
13;Brasilandia De Minas;MG
13;Brasilia De Minas;MG
13;Bras Pires;MG
13;Braunas;MG
13;Brazopolis;MG
13;Brumadinho;MG
13;Bueno Brandao;MG
13;Buenopolis;MG
13;Bugre;MG
13;Buritis;MG
13;Buritizeiro;MG
13;Cabeceira Grande;MG
13;Cabo Verde;MG
13;Cachoeira Da Prata;MG
13;Cachoeira De Minas;MG
13;Cachoeira Dourada;MG
13;Caetanopolis;MG
13;Caete;MG
13;Caiana;MG
13;Cajuri;MG
13;Caldas;MG
13;Camacho;MG
13;Camanducaia;MG
13;Cambui;MG
13;Cambuquira;MG
13;Campanario;MG
13;Campanha;MG
13;Campestre;MG
13;Campina Verde;MG
13;Campo Azul;MG
13;Campo Belo;MG
13;Campo Do Meio;MG
13;Campo Florido;MG
13;Campos Altos;MG
13;Campos Gerais;MG
13;Canaa;MG
13;Canapolis;MG
13;Cana Verde;MG
13;Candeias;MG
13;Cantagalo;MG
13;Caparao;MG
13;Capela Nova;MG
13;Capelinha;MG
13;Capetinga;MG
13;Capim Branco;MG
13;Capinopolis;MG
13;Capitao Andrade;MG
13;Capitao Eneas;MG
13;Capitolio;MG
13;Caputira;MG
13;Carai;MG
13;Caranaiba;MG
13;Carandai;MG
13;Carangola;MG
13;Caratinga;MG
13;Carbonita;MG
13;Careacu;MG
13;Carlos Chagas;MG
13;Carmesia;MG
13;Carmo Da Cachoeira;MG
13;Carmo Da Mata;MG
13;Carmo De Minas;MG
13;Carmo Do Cajuru;MG
13;Carmo Do Paranaiba;MG
13;Carmo Do Rio Claro;MG
13;Carmopolis De Minas;MG
13;Carneirinho;MG
13;Carrancas;MG
13;Carvalhopolis;MG
13;Carvalhos;MG
13;Casa Grande;MG
13;Cascalho Rico;MG
13;Cassia;MG
13;Conceicao Da Barra De Minas;MG
13;Cataguases;MG
13;Catas Altas;MG
13;Catas Altas Da Noruega;MG
13;Catuji;MG
13;Catuti;MG
13;Caxambu;MG
13;Cedro Do Abaete;MG
13;Central De Minas;MG
13;Centralina;MG
13;Chacara;MG
13;Chale;MG
13;Chapada Do Norte;MG
13;Chapada Gaucha;MG
13;Chiador;MG
13;Cipotanea;MG
13;Claraval;MG
13;Claro Dos Pocoes;MG
13;Claudio;MG
13;Coimbra;MG
13;Coluna;MG
13;Comendador Gomes;MG
13;Comercinho;MG
13;Conceicao Da Aparecida;MG
13;Conceicao Das Pedras;MG
13;Conceicao Das Alagoas;MG
13;Conceicao De Ipanema;MG
13;Conceicao Do Mato Dentro;MG
13;Conceicao Do Para;MG
13;Conceicao Do Rio Verde;MG
13;Conceicao Dos Ouros;MG
13;Conego Marinho;MG
13;Confins;MG
13;Congonhal;MG
13;Congonhas;MG
13;Congonhas Do Norte;MG
13;Conquista;MG
13;Conselheiro Lafaiete;MG
13;Conselheiro Pena;MG
13;Consolacao;MG
13;Contagem;MG
13;Coqueiral;MG
13;Coracao De Jesus;MG
13;Cordisburgo;MG
13;Cordislandia;MG
13;Corinto;MG
13;Coroaci;MG
13;Coromandel;MG
13;Coronel Fabriciano;MG
13;Coronel Murta;MG
13;Coronel Pacheco;MG
13;Coronel Xavier Chaves;MG
13;Corrego Danta;MG
13;Corrego Do Bom Jesus;MG
13;Corrego Fundo;MG
13;Corrego Novo;MG
13;Couto De Magalhaes De Minas;MG
13;Crisolita;MG
13;Cristais;MG
13;Cristalia;MG
13;Cristiano Otoni;MG
13;Cristina;MG
13;Crucilandia;MG
13;Cruzeiro Da Fortaleza;MG
13;Cruzilia;MG
13;Cuparaque;MG
13;Curral De Dentro;MG
13;Curvelo;MG
13;Datas;MG
13;Delfim Moreira;MG
13;Delfinopolis;MG
13;Delta;MG
13;Descoberto;MG
13;Desterro De Entre Rios;MG
13;Desterro Do Melo;MG
13;Diamantina;MG
13;Diogo De Vasconcelos;MG
13;Dionisio;MG
13;Divinesia;MG
13;Divino;MG
13;Divino Das Laranjeiras;MG
13;Divinolandia De Minas;MG
13;Divinopolis;MG
13;Divisa Alegre;MG
13;Divisa Nova;MG
13;Divisopolis;MG
13;Dom Bosco;MG
13;Dom Cavati;MG
13;Dom Joaquim;MG
13;Dom Silverio;MG
13;Dom Vicoso;MG
13;Dona Euzebia Dona Eusebia Dona Eusebia;MG
13;Dores De Campos;MG
13;Dores De Guanhaes;MG
13;Dores Do Indaia;MG
13;Dores Do Turvo;MG
13;Doresopolis;MG
13;Douradoquara;MG
13;Durande;MG
13;Eloi Mendes;MG
13;Engenheiro Caldas;MG
13;Engenheiro Navarro;MG
13;Entre Folhas;MG
13;Entre Rios;MG
13;Ervalia;MG
13;Esmeraldas;MG
13;Espera Feliz;MG
13;Espinosa;MG
13;Espirito Santo Do Dourado;MG
13;Estiva;MG
13;Estrela Dalva;MG
13;Estrela Do Indaia;MG
13;Estrela Do Sul;MG
13;Eugenopolis;MG
13;Ewbank Da Camara;MG
13;Extrema;MG
13;Fama;MG
13;Faria Lemos;MG
13;Felicio Dos Santos;MG
13;Sao Goncalo Do Rio Preto;MG
13;Felisburgo;MG
13;Felixlandia;MG
13;Fernandes Tourinho;MG
13;Ferros;MG
13;Fervedouro;MG
13;Florestal;MG
13;Formiga;MG
13;Formoso;MG
13;Fortaleza De Minas;MG
13;Fortuna De Minas;MG
13;Francisco Badaro;MG
13;Francisco Dumont;MG
13;Francisco Sa;MG
13;Franciscopolis;MG
13;Frei Gaspar;MG
13;Frei Inocencio;MG
13;Frei Lagonegro;MG
13;Fronteira;MG
13;Fronteira Dos Vales;MG
13;Fruta De Leite;MG
13;Frutal;MG
13;Funilandia;MG
13;Galileia;MG
13;Gameleiras;MG
13;Glaucilandia;MG
13;Goiabeira;MG
13;Goiana;MG
13;Goncalves;MG
13;Gonzaga;MG
13;Gouveia;MG
13;Governador Valadares;MG
13;Grao Mogol;MG
13;Grupiara;MG
13;Guanhaes;MG
13;Guape;MG
13;Guaraciaba;MG
13;Guaraciama;MG
13;Guaranesia;MG
13;Guarani;MG
13;Guarara;MG
13;Guarda Mor;MG
13;Guaxupe;MG
13;Guidoval;MG
13;Guimarania;MG
13;Guiricema;MG
13;Gurinhata;MG
13;Heliodora;MG
13;Iapu;MG
13;Ibertioga;MG
13;Ibia;MG
13;Ibiai;MG
13;Ibiracatu;MG
13;Ibiraci;MG
13;Ibirite;MG
13;Ibitiura De Minas;MG
13;Ibituruna;MG
13;Icarai De Minas;MG
13;Igarape;MG
13;Igaratinga;MG
13;Iguatama;MG
13;Ijaci;MG
13;Ilicinea;MG
13;Imbe De Minas;MG
13;Inconfidentes;MG
13;Indaiabira;MG
13;Indianopolis;MG
13;Ingai;MG
13;Inhapim;MG
13;Inhauma;MG
13;Inimutaba;MG
13;Ipaba;MG
13;Ipanema;MG
13;Ipatinga;MG
13;Ipiacu;MG
13;Ipuiuna;MG
13;Irai De Minas;MG
13;Itabira;MG
13;Itabirinha;MG
13;Itabirito;MG
13;Itacambira;MG
13;Itacarambi;MG
13;Itaguara;MG
13;Itaipe;MG
13;Itajuba;MG
13;Itamarandiba;MG
13;Itamarati De Minas;MG
13;Itambacuri;MG
13;Itambe Do Mato Dentro;MG
13;Itamogi;MG
13;Itamonte;MG
13;Itanhandu;MG
13;Itanhomi;MG
13;Itaobim;MG
13;Itapagipe;MG
13;Itapecerica;MG
13;Itapeva;MG
13;Itatiaiucu;MG
13;Itau De Minas;MG
13;Itauna;MG
13;Itaverava;MG
13;Itinga;MG
13;Itueta;MG
13;Ituiutaba;MG
13;Itumirim;MG
13;Iturama;MG
13;Itutinga;MG
13;Jaboticatubas;MG
13;Jacinto;MG
13;Jacui;MG
13;Jacutinga;MG
13;Jaguaracu;MG
13;Jaiba;MG
13;Jampruca;MG
13;Janauba;MG
13;Januaria;MG
13;Japaraiba;MG
13;Japonvar;MG
13;Jeceaba;MG
13;Jenipapo De Minas;MG
13;Jequeri;MG
13;Jequitai;MG
13;Jequitiba;MG
13;Jequitinhonha;MG
13;Jesuania;MG
13;Joaima;MG
13;Joanesia;MG
13;Joao Monlevade;MG
13;Joao Pinheiro;MG
13;Joaquim Felicio;MG
13;Jordania;MG
13;Jose Goncalves De Minas;MG
13;Jose Raydan;MG
13;Josenopolis;MG
13;Nova Uniao;MG
13;Juatuba;MG
13;Juiz De Fora;MG
13;Juramento;MG
13;Juruaia;MG
13;Juvenilia;MG
13;Ladainha;MG
13;Lagamar;MG
13;Lagoa Da Prata;MG
13;Lagoa Dos Patos;MG
13;Lagoa Dourada;MG
13;Lagoa Formosa;MG
13;Lagoa Grande;MG
13;Lagoa Santa;MG
13;Lajinha;MG
13;Lambari;MG
13;Lamim;MG
13;Laranjal;MG
13;Lassance;MG
13;Lavras;MG
13;Leandro Ferreira;MG
13;Leme Do Prado;MG
13;Leopoldina;MG
13;Liberdade;MG
13;Lima Duarte;MG
13;Limeira Do Oeste;MG
13;Lontra;MG
13;Luisburgo;MG
13;Luislandia;MG
13;Luminarias;MG
13;Luz;MG
13;Machacalis;MG
13;Machado;MG
13;Madre De Deus De Minas;MG
13;Malacacheta;MG
13;Mamonas;MG
13;Manga;MG
13;Manhuacu;MG
13;Manhumirim;MG
13;Mantena;MG
13;Maravilhas;MG
13;Mar De Espanha;MG
13;Maria Da Fe;MG
13;Mariana;MG
13;Marilac;MG
13;Mario Campos;MG
13;Maripa De Minas;MG
13;Marlieria;MG
13;Marmelopolis;MG
13;Martinho Campos;MG
13;Martins Soares;MG
13;Mata Verde;MG
13;Materlandia;MG
13;Mateus Leme;MG
13;Matias Barbosa;MG
13;Matias Cardoso;MG
13;Matipo;MG
13;Mato Verde;MG
13;Matozinhos;MG
13;Matutina;MG
13;Medeiros;MG
13;Medina;MG
13;Mendes Pimentel;MG
13;Merces;MG
13;Mesquita;MG
13;Minas Novas;MG
13;Minduri;MG
13;Mirabela;MG
13;Miradouro;MG
13;Mirai;MG
13;Miravania;MG
13;Moeda;MG
13;Moema;MG
13;Monjolos;MG
13;Monsenhor Paulo;MG
13;Montalvania;MG
13;Monte Alegre De Minas;MG
13;Monte Azul;MG
13;Monte Belo;MG
13;Monte Carmelo;MG
13;Monte Formoso;MG
13;Monte Santo De Minas;MG
13;Montes Claros;MG
13;Monte Siao;MG
13;Montezuma;MG
13;Morada Nova De Minas;MG
13;Morro Da Garca;MG
13;Morro Do Pilar;MG
13;Munhoz;MG
13;Muriae;MG
13;Mutum;MG
13;Muzambinho;MG
13;Nacip Raydan;MG
13;Nanuque;MG
13;Naque;MG
13;Natalandia;MG
13;Natercia;MG
13;Nazareno;MG
13;Nepomuceno;MG
13;Ninheira;MG
13;Nova Belem;MG
13;Nova Era;MG
13;Nova Lima;MG
13;Nova Modica;MG
13;Nova Ponte;MG
13;Nova Porteirinha;MG
13;Nova Resende;MG
13;Nova Serrana;MG
13;Novo Cruzeiro;MG
13;Novo Oriente De Minas;MG
13;Novorizonte;MG
13;Olaria;MG
13;Olhos Dagua;MG
13;Olimpio Noronha;MG
13;Oliveira;MG
13;Oliveira Fortes;MG
13;Onca De Pitangui;MG
13;Oratorios;MG
13;Orizania;MG
13;Ouro Branco;MG
13;Ouro Fino;MG
13;Ouro Preto;MG
13;Ouro Verde De Minas;MG
13;Padre Carvalho;MG
13;Padre Paraiso;MG
13;Paineiras;MG
13;Pains;MG
13;Pai Pedro;MG
13;Paiva;MG
13;Palma;MG
13;Palmopolis;MG
13;Papagaios;MG
13;Paracatu;MG
13;Para De Minas;MG
13;Paraguacu;MG
13;Paraisopolis;MG
13;Paraopeba;MG
13;Passabem;MG
13;Passa Quatro;MG
13;Passa Tempo;MG
13;Passa Vinte;MG
13;Passos;MG
13;Patis;MG
13;Patos De Minas;MG
13;Patrocinio;MG
13;Patrocinio Do Muriae;MG
13;Paula Candido;MG
13;Paulistas;MG
13;Pavao;MG
13;Pecanha;MG
13;Pedra Azul;MG
13;Pedra Bonita;MG
13;Pedra Do Anta;MG
13;Pedra Do Indaia;MG
13;Pedra Dourada;MG
13;Pedralva;MG
13;Pedras De Maria Da Cruz;MG
13;Pedrinopolis;MG
13;Pedro Leopoldo;MG
13;Pedro Teixeira;MG
13;Pequeri;MG
13;Pequi;MG
13;Perdigao;MG
13;Perdizes;MG
13;Perdoes;MG
13;Periquito;MG
13;Pescador;MG
13;Piau;MG
13;Piedade De Caratinga;MG
13;Piedade De Ponte Nova;MG
13;Piedade Do Rio Grande;MG
13;Piedade Dos Gerais;MG
13;Pimenta;MG
13;Pingo Dagua;MG
13;Pintopolis;MG
13;Piracema;MG
13;Pirajuba;MG
13;Piranga;MG
13;Pirangucu;MG
13;Piranguinho;MG
13;Pirapetinga;MG
13;Pirapora;MG
13;Pirauba;MG
13;Pitangui;MG
13;Piumhi;MG
13;Planura;MG
13;Poco Fundo;MG
13;Pocos De Caldas;MG
13;Pocrane;MG
13;Pompeu;MG
13;Ponte Nova;MG
13;Ponto Chique;MG
13;Ponto Dos Volantes;MG
13;Porteirinha;MG
13;Porto Firme;MG
13;Pote;MG
13;Pouso Alegre;MG
13;Pouso Alto;MG
13;Prados;MG
13;Prata;MG
13;Pratapolis;MG
13;Pratinha;MG
13;Presidente Bernardes;MG
13;Presidente Juscelino;MG
13;Presidente Kubitschek;MG
13;Presidente Olegario;MG
13;Alto Jequitiba;MG
13;Prudente De Morais;MG
13;Quartel Geral;MG
13;Queluzito;MG
13;Raposos;MG
13;Raul Soares;MG
13;Recreio;MG
13;Reduto;MG
13;Resende Costa;MG
13;Resplendor;MG
13;Ressaquinha;MG
13;Riachinho;MG
13;Riacho Dos Machados;MG
13;Ribeirao Das Neves;MG
13;Ribeirao Vermelho;MG
13;Rio Acima;MG
13;Rio Casca;MG
13;Rio Doce;MG
13;Rio Do Prado;MG
13;Rio Espera;MG
13;Rio Manso;MG
13;Rio Novo;MG
13;Rio Paranaiba;MG
13;Rio Pardo De Minas;MG
13;Rio Piracicaba;MG
13;Rio Pomba;MG
13;Rio Preto;MG
13;Rio Vermelho;MG
13;Ritapolis;MG
13;Rochedo De Minas;MG
13;Rodeiro;MG
13;Romaria;MG
13;Rosario Da Limeira;MG
13;Rubelita;MG
13;Rubim;MG
13;Sabara;MG
13;Sabinopolis;MG
13;Sacramento;MG
13;Salinas;MG
13;Salto Da Divisa;MG
13;Santa Barbara;MG
13;Santa Barbara Do Leste;MG
13;Santa Barbara Do Monte Verde;MG
13;Santa Barbara Do Tugurio;MG
13;Santa Cruz De Minas;MG
13;Santa Cruz De Salinas;MG
13;Santa Cruz Do Escalvado;MG
13;Santa Efigenia De Minas;MG
13;Santa Fe De Minas;MG
13;Santa Helena De Minas;MG
13;Santa Juliana;MG
13;Santa Luzia;MG
13;Santa Margarida;MG
13;Santa Maria De Itabira;MG
13;Santa Maria Do Salto;MG
13;Santa Maria Do Suacui;MG
13;Santana Da Vargem;MG
13;Santana De Cataguases;MG
13;Santana De Pirapama;MG
13;Santana Do Deserto;MG
13;Santana Do Garambeu;MG
13;Santana Do Jacare;MG
13;Santana Do Manhuacu;MG
13;Santana Do Paraiso;MG
13;Santana Do Riacho;MG
13;Santana Dos Montes;MG
13;Santa Rita De Caldas;MG
13;Santa Rita De Jacutinga;MG
13;Santa Rita De Minas;MG
13;Santa Rita De Ibitipoca;MG
13;Santa Rita Do Itueto;MG
13;Santa Rita Do Sapucai;MG
13;Santa Rosa Da Serra;MG
13;Santa Vitoria;MG
13;Santo Antonio Do Amparo;MG
13;Santo Antonio Do Aventureiro;MG
13;Santo Antonio Do Grama;MG
13;Santo Antonio Do Itambe;MG
13;Santo Antonio Do Jacinto;MG
13;Santo Antonio Do Monte;MG
13;Santo Antonio Do Retiro;MG
13;Santo Antonio Do Rio Abaixo;MG
13;Santo Hipolito;MG
13;Santos Dumont;MG
13;Sao Bento Abade;MG
13;Sao Bras Do Suacui;MG
13;Sao Domingos Das Dores;MG
13;Sao Domingos Do Prata;MG
13;Sao Felix De Minas;MG
13;Sao Francisco;MG
13;Sao Francisco De Paula;MG
13;Sao Francisco De Sales;MG
13;Sao Francisco Do Gloria;MG
13;Sao Geraldo;MG
13;Sao Geraldo Da Piedade;MG
13;Sao Geraldo Do Baixio;MG
13;Sao Goncalo Do Abaete;MG
13;Sao Goncalo Do Para;MG
13;Sao Goncalo Do Rio Abaixo;MG
13;Sao Goncalo Do Sapucai;MG
13;Sao Gotardo;MG
13;Sao Joao Batista Do Gloria;MG
13;Sao Joao Da Lagoa;MG
13;Sao Joao Da Mata;MG
13;Sao Joao Da Ponte;MG
13;Sao Joao Das Missoes;MG
13;Sao Joao Del Rei;MG
13;Sao Joao Do Manhuacu;MG
13;Sao Joao Do Manteninha;MG
13;Sao Joao Do Oriente;MG
13;Sao Joao Do Pacui;MG
13;Sao Joao Do Paraiso;MG
13;Sao Joao Evangelista;MG
13;Sao Joao Nepomuceno;MG
13;Sao Joaquim De Bicas;MG
13;Sao Jose Da Barra;MG
13;Sao Jose Da Lapa;MG
13;Sao Jose Da Safira;MG
13;Sao Jose Da Varginha;MG
13;Sao Jose Do Alegre;MG
13;Sao Jose Do Divino;MG
13;Sao Jose Do Goiabal;MG
13;Sao Jose Do Jacuri;MG
13;Sao Jose Do Mantimento;MG
13;Sao Lourenco;MG
13;Sao Miguel Do Anta;MG
13;Sao Pedro Da Uniao;MG
13;Sao Pedro Dos Ferros;MG
13;Sao Pedro Do Suacui;MG
13;Sao Romao;MG
13;Sao Roque De Minas;MG
13;Sao Sebastiao Da Bela Vista;MG
13;Sao Sebastiao Da Vargem Alegre;MG
13;Sao Sebastiao Do Anta;MG
13;Sao Sebastiao Do Maranhao;MG
13;Sao Sebastiao Do Oeste;MG
13;Sao Sebastiao Do Paraiso;MG
13;Sao Sebastiao Do Rio Preto;MG
13;Sao Sebastiao Do Rio Verde;MG
13;Sao Tiago;MG
13;Sao Tomas De Aquino;MG
13;Sao Tome Das Letras;MG
13;Sao Vicente De Minas;MG
13;Sapucai Mirim;MG
13;Sardoa;MG
13;Sarzedo;MG
13;Setubinha;MG
13;Sem Peixe;MG
13;Senador Amaral;MG
13;Senador Cortes;MG
13;Senador Firmino;MG
13;Senador Jose Bento;MG
13;Senador Modestino Goncalves;MG
13;Senhora De Oliveira;MG
13;Senhora Do Porto;MG
13;Senhora Dos Remedios;MG
13;Sericita;MG
13;Seritinga;MG
13;Serra Azul De Minas;MG
13;Serra Da Saudade;MG
13;Serra Dos Aimores;MG
13;Serra Do Salitre;MG
13;Serrania;MG
13;Serranopolis De Minas;MG
13;Serranos;MG
13;Serro;MG
13;Sete Lagoas;MG
13;Silveirania;MG
13;Silvianopolis;MG
13;Simao Pereira;MG
13;Simonesia;MG
13;Sobralia;MG
13;Soledade De Minas;MG
13;Tabuleiro;MG
13;Taiobeiras;MG
13;Taparuba;MG
13;Tapira;MG
13;Tapirai;MG
13;Taquaracu De Minas;MG
13;Tarumirim;MG
13;Teixeiras;MG
13;Teofilo Otoni;MG
13;Timoteo;MG
13;Tiradentes;MG
13;Tiros;MG
13;Tocantins;MG
13;Tocos Do Moji;MG
13;Toledo;MG
13;Tombos;MG
13;Tres Coracoes;MG
13;Tres Marias;MG
13;Tres Pontas;MG
13;Tumiritinga;MG
13;Tupaciguara;MG
13;Turmalina;MG
13;Turvolandia;MG
13;Uba;MG
13;Ubai;MG
13;Ubaporanga;MG
13;Uberaba;MG
13;Uberlandia;MG
13;Umburatiba;MG
13;Unai;MG
13;Uniao De Minas;MG
13;Uruana De Minas;MG
13;Urucania;MG
13;Urucuia;MG
13;Vargem Alegre;MG
13;Vargem Bonita;MG
13;Vargem Grande Do Rio Pardo;MG
13;Varginha;MG
13;Varjao De Minas;MG
13;Varzea Da Palma;MG
13;Varzelandia;MG
13;Vazante;MG
13;Verdelandia;MG
13;Veredinha;MG
13;Verissimo;MG
13;Vermelho Novo;MG
13;Vespasiano;MG
13;Vicosa;MG
13;Vieiras;MG
13;Mathias Lobato;MG
13;Virgem Da Lapa;MG
13;Virginia;MG
13;Virginopolis;MG
13;Virgolandia;MG
13;Visconde Do Rio Branco;MG
13;Volta Grande;MG
13;Wenceslau Braz;MG
8;Afonso Claudio;ES
8;Aguia Branca;ES
8;Agua Doce Do Norte;ES
8;Alegre;ES
8;Alfredo Chaves;ES
8;Alto Rio Novo;ES
8;Anchieta;ES
8;Apiaca;ES
8;Aracruz;ES
8;Atilio Vivacqua;ES
8;Baixo Guandu;ES
8;Barra De Sao Francisco;ES
8;Boa Esperanca;ES
8;Bom Jesus Do Norte;ES
8;Brejetuba;ES
8;Cachoeiro De Itapemirim;ES
8;Cariacica;ES
8;Castelo;ES
8;Colatina;ES
8;Conceicao Da Barra;ES
8;Conceicao Do Castelo;ES
8;Divino De Sao Lourenco;ES
8;Domingos Martins;ES
8;Dores Do Rio Preto;ES
8;Ecoporanga;ES
8;Fundao;ES
8;Governador Lindenberg;ES
8;Guacui;ES
8;Guarapari;ES
8;Ibatiba;ES
8;Ibiracu;ES
8;Ibitirama;ES
8;Iconha;ES
8;Irupi;ES
8;Itaguacu;ES
8;Itapemirim;ES
8;Itarana;ES
8;Iuna;ES
8;Jaguare;ES
8;Jeronimo Monteiro;ES
8;Joao Neiva;ES
8;Laranja Da Terra;ES
8;Linhares;ES
8;Mantenopolis;ES
8;Marataizes;ES
8;Marechal Floriano;ES
8;Marilandia;ES
8;Mimoso Do Sul;ES
8;Montanha;ES
8;Mucurici;ES
8;Muniz Freire;ES
8;Muqui;ES
8;Nova Venecia;ES
8;Pancas;ES
8;Pedro Canario;ES
8;Pinheiros;ES
8;Piuma;ES
8;Ponto Belo;ES
8;Presidente Kennedy;ES
8;Rio Bananal;ES
8;Rio Novo Do Sul;ES
8;Santa Leopoldina;ES
8;Santa Maria De Jetiba;ES
8;Santa Teresa;ES
8;Sao Domingos Do Norte;ES
8;Sao Gabriel Da Palha;ES
8;Sao Jose Do Calcado;ES
8;Sao Mateus;ES
8;Sao Roque Do Canaa;ES
8;Serra;ES
8;Sooretama;ES
8;Vargem Alta;ES
8;Venda Nova Do Imigrante;ES
8;Viana;ES
8;Vila Pavao;ES
8;Vila Valerio;ES
8;Vila Velha;ES
8;Vitoria;ES
19;Angra Dos Reis;RJ
19;Aperibe;RJ
19;Araruama;RJ
19;Areal;RJ
19;Armacao Dos Buzios;RJ
19;Arraial Do Cabo;RJ
19;Barra Do Pirai;RJ
19;Barra Mansa;RJ
19;Belford Roxo;RJ
19;Bom Jardim;RJ
19;Bom Jesus Do Itabapoana;RJ
19;Cabo Frio;RJ
19;Cachoeiras De Macacu;RJ
19;Cambuci;RJ
19;Carapebus;RJ
19;Comendador Levy Gasparian;RJ
19;Campos Dos Goytacazes;RJ
